,Time,temperature,humidity,tvoc,co2
4806,2020-05-27T16:02:27Z,26.0766666666667,52.9933333333333,43.4370284834488,401.833333333333
4807,2020-05-27T15:32:27Z,26.1233333333333,51.7216666666667,43.4370284834488,406.5
4808,2020-05-27T15:02:27Z,26.1833333333333,51.3516666666667,4.4,427.333333333333
4809,2020-05-27T14:32:27Z,26.2216666666667,50.9866666666667,43.4370284834488,417.833333333333
4810,2020-05-27T14:02:27Z,26.28,50.8733333333333,43.4370284834488,400.5
4811,2020-05-27T13:32:27Z,26.355,51.1633333333333,43.4370284834488,408.666666666667
4812,2020-05-27T13:02:27Z,26.4316666666667,51.4466666666667,43.4370284834488,401.333333333333
4813,2020-05-27T12:32:27Z,26.5166666666667,51.5116666666667,43.4370284834488,401.666666666667
4814,2020-05-27T12:02:27Z,26.6266666666667,51.7916666666667,2.4,416.5
4815,2020-05-27T11:32:27Z,26.715,52.1266666666667,5.66666666666667,441.666666666667
4816,2020-05-27T11:02:27Z,26.79,52.2683333333333,9,462.833333333333
4817,2020-05-27T10:32:27Z,26.8866666666667,52.0733333333333,8.83333333333333,460.833333333333
4818,2020-05-27T10:02:27Z,26.9566666666667,51.765,8.16666666666667,456
4819,2020-05-27T09:32:27Z,26.9916666666667,51.0983333333333,3.83333333333333,429.166666666667
4820,2020-05-27T06:32:27Z,26.1783333333333,50.9366666666667,1,402.333333333333
4821,2020-05-27T06:02:27Z,25.6966666666667,52.9516666666667,6,430.166666666667
4822,2020-05-27T05:32:27Z,25.3533333333333,55.35,7.33333333333333,452.166666666667
4823,2020-05-27T05:02:27Z,25.3366666666667,55.635,9,462.5
4824,2020-05-27T04:32:27Z,25.3483333333333,56.09,10.1666666666667,470
4825,2020-05-27T04:02:27Z,25.385,56.68,10.6666666666667,472.166666666667
4826,2020-05-27T03:32:27Z,25.4266666666667,57.425,12.1666666666667,484.666666666667
4827,2020-05-27T03:02:27Z,25.4516666666667,58.0133333333333,14.5,498.166666666667
4828,2020-05-27T02:32:27Z,25.4833333333333,58.5666666666667,14.8333333333333,502.166666666667
4829,2020-05-27T02:02:27Z,25.5066666666667,58.875,16,509
4830,2020-05-27T01:32:27Z,25.5366666666667,58.8583333333333,16.1666666666667,509.666666666667
4831,2020-05-27T01:02:27Z,25.5616666666667,58.6966666666667,17.1666666666667,514.666666666667
4832,2020-05-27T00:32:27Z,25.575,58.52,15,503
4833,2020-05-27T00:02:27Z,25.605,58.4416666666667,14.5,500.5
4834,2020-05-26T23:32:27Z,25.6483333333333,58.365,14.3333333333333,499.666666666667
4835,2020-05-26T23:02:27Z,25.67,58.2966666666667,15.3333333333333,504.666666666667
4836,2020-05-26T22:32:27Z,25.6983333333333,58.1466666666667,16,509.833333333333
4837,2020-05-26T22:02:27Z,25.73,58.0016666666667,11.6666666666667,480.333333333333
4838,2020-05-26T21:32:27Z,25.7683333333333,57.73,7.5,451.5
4839,2020-05-26T21:02:27Z,25.7966666666667,57.3416666666667,2.66666666666667,420
4840,2020-05-26T20:32:27Z,25.8416666666667,57.0133333333333,43.4370284834488,407.333333333333
4841,2020-05-26T20:02:27Z,25.8833333333333,56.6966666666667,43.4370284834488,402.666666666667
4842,2020-05-26T19:32:27Z,25.9133333333333,56.47,43.4370284834488,403.166666666667
4843,2020-05-26T19:02:27Z,25.9666666666667,56.365,43.4370284834488,401.5
4844,2020-05-26T18:32:27Z,26.0166666666667,56.2716666666667,1,405
4845,2020-05-26T18:02:27Z,26.0633333333333,56.1283333333333,1.16666666666667,411.5
4846,2020-05-26T17:32:27Z,26.12,55.9583333333333,3,422.166666666667
4847,2020-05-26T17:02:27Z,26.1633333333333,55.7916666666667,3.83333333333333,429.166666666667
4848,2020-05-26T16:32:27Z,26.2083333333333,55.8733333333333,3.66666666666667,428.833333333333
